recipe_id,quantity,ingredient,failed
118734,1⁄3,cup   packed light brown sugar,NA
118734,1⁄3,cup    granulated sugar,NA
118734,1,large    egg,NA
118734,2,teaspoons    vanilla extract,NA
118734,1,cup    miniature semisweet chocolate chips,NA
118734,3⁄4,cup   chopped walnuts or 3/4  cup    pecans,NA
47532,1,cup    butter,NA
47532,1,cup    white sugar,NA
47532,1,cup   packed brown sugar,NA
47532,2,large    eggs,NA
47532,1,teaspoon    vanilla extract,NA
47532,2 1⁄2,cups    rolled oats,NA
47532,2,cups    all-purpose flour,NA
47532,1⁄2,teaspoon    salt,NA
47532,1,teaspoon    baking soda,NA
47532,1,teaspoon    baking powder,NA
47532,2,cups    semi-sweet chocolate chips,NA
47532,3,"Skor candy bars, crushed",NA
196401,1 1⁄2,cups    crunchy peanut butter,NA
196401,2 1⁄4,cups    spelt flour,NA
196401,1,teaspoon    baking soda,NA
196401,1,teaspoon    salt,NA
196401,1 1⁄2,cups    maple syrup,NA
196401,2,teaspoons    vanilla extract,NA
196401,1 1⁄2,cups    semisweet vegan chocolate chips,NA
102888,3 1⁄2,cups    all-purpose flour,NA
102888,1 1⁄2,teaspoons    baking soda,NA
102888,1⁄2,teaspoon    salt,NA
102888,1,cup    butter or 1   cup    margarine,NA
102888,2,"cups    brown sugar, packed",NA
102888,2,eggs,NA
102888,1,tablespoon    vanilla,NA
102888,1,tablespoon    Kahlua,NA
102888,1⁄2,"cup    walnuts, chopped",NA
102888,1,cup    toffee pieces,NA
102888,2,cups    semi-sweet chocolate chips,NA
133251,2,cups    flour,NA
133251,2,tablespoons    flour,NA
133251,2,teaspoons    baking soda,NA
133251,3⁄4,teaspoon    salt,NA
133251,1⁄2,"cup    butter, softened  (no subs!)",NA
133251,1⁄2,cup    Butter Flavor Crisco,NA
133251,1,cup   lightly packed brown sugar,NA
133251,1⁄2,cup    white sugar,NA
133251,2,teaspoons    maple extract (or use vanilla),NA
133251,2,"large    eggs, room temperature",NA
133251,1 1⁄2,cups    chocolate chips,NA
133251,1,cup   chopped walnuts,NA
133251,1⁄2,cup    Skor English toffee bit,NA
121037,1 1⁄2,cups    graham cracker crumbs,NA
121037,1⁄2,cup    all-purpose flour,NA
121037,2,teaspoons    baking powder,NA
121037,1,(14   ounce) can   sweetened condensed milk,NA
121037,1⁄2,"cup    butter, softened",NA
121037,1 1⁄3,cups    flaked coconut,NA
121037,12,ounces    semisweet chocolate morsels,NA
121037,1,cup   chopped walnuts,NA
483022,1,"cup    butter, softened",NA
483022,3⁄4,cup    powdered sugar,NA
483022,1,"egg yolk, beaten",NA
483022,1,teaspoon    vanilla extract,NA
483022,1 1⁄4,cups    flour,NA
483022,3⁄4,cup    cornstarch,NA
483022,1⁄2,teaspoon    salt,NA
483022,1,cup    flaked coconut,NA
483022,1,cup    semi-sweet chocolate chips,NA
483022,,sugar (in which to roll cookies),NA
442945,2 1⁄3,cups    oats,NA
442945,1 3⁄4,cups    flour,NA
442945,2⁄3,cup    white sugar,NA
442945,1⁄2,cup    vegan margarine,NA
442945,1,teaspoon    cinnamon,NA
442945,1,teaspoon    baking soda,NA
442945,2⁄3,cup    chocolate chips,NA
442945,2,"bananas, mashed",NA
492493,1,"cup    butter, softened",NA
492493,1,cup    white sugar,NA
492493,1,cup   packed brown sugar,NA
492493,2,eggs,NA
492493,2,teaspoons    vanilla extract,NA
492493,3,cups    all-purpose flour,NA
492493,1,teaspoon    baking soda,NA
492493,2,teaspoons    water (preferably hot),NA
492493,1⁄2,teaspoon    salt,NA
492493,2,cups    semi-sweet chocolate chips,NA
492493,1,cup   chopped walnuts,NA
378720,2,cups    butter (500 ml),NA
378720,680,g    chocolate chips,NA
378720,4,cups    flour (1000 ml),NA
378720,2,cups    brown sugar (500 ml),NA
378720,2,teaspoons    bicarbonate of soda (10 ml),NA
378720,1,teaspoon    salt (5 ml),NA
378720,2,cups    sugar (500 ml),NA
378720,500,"g    chocolate (Grated, Cadbury)",NA
378720,5,cups    blended oatmeal (1250 ml),NA
378720,4,eggs,NA
378720,2,teaspoons    baking powder (10 ml),NA
378720,2,teaspoons    vanilla essence (10 ml),NA
378720,3,"cups    nuts (375 ml, Chopped-optional)",NA
80254,1⁄2,cup    sugar,NA
80254,1⁄2,"cup    brown sugar, packed",NA
80254,1⁄4,cup    margarine,NA
80254,1⁄4,cup    shortening,NA
80254,1⁄2,cup    nonfat plain yogurt,NA
80254,1 1⁄2,teaspoons    vanilla,NA
80254,1 3⁄4,cups    flour,NA
80254,1⁄2,teaspoon    baking soda,NA
80254,1⁄2,teaspoon    salt,NA
80254,1⁄2,cup    chocolate chips,NA
61402,1,"cup    butter, softened",NA
61402,2,cups    granulated sugar,NA
61402,2,"eggs, beaten",NA
61402,4,cups    all-purpose flour,NA
61402,2,teaspoons    baking soda,NA
61402,2,teaspoons    ground cinnamon,NA
61402,1,teaspoon    salt,NA
61402,2,"small    zucchini, grated  (you want it to measure approximately 2 cups of grated zucchini)",NA
61402,2,cups    semi-sweet chocolate chips,NA
61402,1 1⁄2 - 2,"cups    walnuts, chopped  (optional)",NA
9155,1,cup    margarine,NA
9155,3⁄4,cup    brown sugar,NA
9155,3⁄4,cup    sugar,NA
9155,2,egg substitute (I like Ener-G egg replacer),NA
9155,1,teaspoon    vanilla,NA
9155,2 1⁄4,cups    flour,NA
9155,1,teaspoon    baking soda,NA
9155,1⁄2,teaspoon    salt,NA
9155,1⁄8,teaspoon    baking powder,NA
9155,1,cup    chocolate chips (I am a fan of Sunspire and Tropical Source),NA
9155,1⁄2,cup    rolled oats,NA
9155,1⁄2,cup    shredded coconut,NA
9155,1⁄2,cup   chopped walnuts,NA
504146,1⁄2,cup   room temperature butter (1 stick I use sweet cream unsalted butter),NA
504146,3⁄4,cup   packed light brown sugar,NA
504146,1⁄2,cup    granulated sugar,NA
504146,1,tablespoon    vanilla extract,NA
504146,2,eggs (at room temperature),NA
504146,1,teaspoon    baking soda,NA
504146,2,cups    flour,NA
504146,1,cup   chopped pecans,NA
504146,1,cup    dark chocolate chips,NA
504146,1,tablespoon    coarse sea salt,NA
311629,3 1⁄4,cups    all-purpose flour,NA
311629,1,teaspoon    baking soda,NA
311629,1⁄2,teaspoon    salt,NA
311629,1⁄2,"cup    butter, at room temperature",NA
311629,1,large    egg,NA
311629,1,cup    sugar,NA
311629,1 1⁄2,teaspoons    vanilla extract,NA
311629,1⁄4,cup    sour cream,NA
311629,1⁄4,cup    buttermilk,NA
311629,1,(15   ounce) bag   chocolate chips,NA
289628,1,cup    unsalted butter,NA
289628,2 1⁄4,cups    bread flour,NA
289628,1,teaspoon    kosher salt,NA
289628,1,teaspoon    baking soda,NA
289628,1⁄4,cup    sugar,NA
289628,1 1⁄4,cups    brown sugar,NA
289628,1,egg,NA
289628,1,egg yolk,NA
289628,2,tablespoons    milk,NA
289628,1 1⁄2,teaspoons    vanilla extract,NA
372085,2,cups    all-purpose flour,NA
372085,1⁄2,cup    unsweetened cocoa powder,NA
372085,1,teaspoon    baking soda,NA
372085,1⁄2,teaspoon    salt,NA
372085,3,teaspoons    cinnamon,NA
372085,1⁄2,teaspoon    dried chipotle powder,NA
372085,1⁄4,teaspoon    nutmeg,NA
372085,1,"cup    butter, softened  (2 sticks)",NA
372085,3⁄4,cup    granulated sugar (can use 1/4 c. Splenda as part of it),NA
372085,1⁄2,"cup    brown sugar, packed",NA
372085,1⁄4,cup    honey,NA
372085,1,tablespoon    vanilla extract,NA
372085,2,large    eggs,NA
372085,1,(12   ounce) bag   semi-sweet chocolate chips,NA
372085,1⁄2,cup    granulated sugar,NA
372085,2,teaspoons    cinnamon,NA
218316,125,g   softened butter,NA
218316,100,g    brown sugar,NA
218316,100,g    caster sugar,NA
218316,1,egg,NA
218316,2,teaspoons    vanilla essence,NA
218316,270,g    self-raising flour,NA
218316,1⁄2,teaspoon    salt,NA
218316,200 -250,g    miniature chocolate chips,NA
21425,1,"cup    butter or 1   cup    margarine, softened",NA
21425,1,cup    sugar,NA
21425,1⁄2,cup   firmly packed brown sugar,NA
21425,2,tablespoons    half-and-half (or light cream),NA
21425,1,teaspoon    vanilla extract,NA
21425,1 3⁄4,cups    all-purpose flour,NA
21425,1⁄3,cup    cocoa,NA
21425,1⁄4,teaspoon    baking soda,NA
21425,1,cup   chopped pecans,NA
21425,6,ounces    semi-sweet chocolate chips,NA
142420,1,cup    brown sugar,NA
142420,1,cup    granulated sugar,NA
142420,3⁄4,"cup    margarine, room temperature",NA
142420,1,teaspoon    vanilla extract,NA
142420,2,"large    eggs, room temperature",NA
142420,2,"cups    all-purpose flour, wholewheat flour works just as well",NA
142420,1⁄2,"cup    cocoa powder, use good quality brand",NA
142420,1,teaspoon    baking powder,NA
142420,1⁄2,teaspoon    baking soda,NA
142420,1⁄8,teaspoon    salt,NA
142420,1,"cup    chocolate chips, freeze first to harden and retain their shape during baking",NA
142420,1⁄2,"cup    pecans, lightly toasted",NA
400645,1⁄2,cup   non-hydronenized margarine,NA
400645,1⁄2,cup    Splenda sugar substitute,NA
400645,1⁄4,cup    egg white,NA
400645,1,teaspoon    vanilla extract,NA
400645,1,cup    all-purpose flour,NA
400645,3,"tablespoons   natural cocoa (or Dutch cocoa, your choice)",NA
400645,1⁄2,teaspoon    baking soda,NA
400645,1⁄8,teaspoon    salt,NA
400645,2,tablespoons    skim milk,NA
400645,1⁄3,cup    miniature semisweet chocolate chips,NA
510491,1,"cup    butter, softened",NA
510491,1 1⁄2,cups    sugar,NA
510491,1,"cup    brown sugar, packed",NA
510491,2,eggs,NA
510491,2,teaspoons    vanilla extract,NA
510491,1 1⁄2,cups    flour,NA
510491,1⁄2,cup    cocoa,NA
510491,1,teaspoon    baking soda,NA
510491,1⁄2,teaspoon    salt,NA
510491,3,cups    oatmeal,NA
510491,1 1⁄2,cups    chocolate chips,NA
95931,1,(18 1/4  ounce) package   fudge cake mix,NA
95931,10,"ounces    semisweet chocolate, broken into small chunks",NA
95931,2,(5 1/8  ounce) packages   chocolate fudge pudding mix,NA
95931,1⁄2,cup   chopped walnuts,NA
95931,1 1⁄2,cups    mayonnaise,NA
225864,1 3⁄4,"cups    flour (sifted, all-purpose)",NA
225864,1⁄4,teaspoon    baking soda,NA
225864,1⁄2,cup    unsalted butter (unsalted),NA
225864,1,teaspoon    vanilla extract,NA
225864,1,cup    granulated sugar,NA
225864,1⁄2,"cup    dark brown sugar (must be dark brown, packed)",NA
225864,1⁄3,cup    unsweetened cocoa powder,NA
225864,2,tablespoons    half-and-half,NA
225864,1,cup    pecans (broken into bits),NA
225864,6,ounces    chocolate chips (semisweet),NA
290569,2,cups    all-purpose flour,NA
290569,2⁄3,cup   unsweetened Dutch-processed cocoa powder,NA
290569,1,teaspoon    baking soda,NA
290569,1⁄2,teaspoon    salt,NA
290569,2⁄3,cup    canola oil,NA
290569,1 1⁄2,cups    sugar,NA
290569,4,teaspoons   ground flax seeds,NA
290569,1⁄2,cup    soymilk,NA
290569,1,tablespoon    vanilla extract,NA
290569,3⁄4,"cup    semisweet vegan chocolate chips (or non-vegan, if you're not a vegan)",NA
290569,3⁄4,cup    walnuts (optional),NA
80674,2 1⁄2,cups    flour,NA
80674,1,teaspoon    baking soda,NA
80674,1⁄2,teaspoon    baking powder,NA
80674,1,teaspoon    salt,NA
80674,1,"cup    butter, at room temperature",NA
80674,1,cup    sugar,NA
80674,1⁄2,cup   firmly packed brown sugar,NA
80674,2,large    eggs,NA
80674,8,"ounces   fine-quality bittersweet chocolate, chopped coarse",NA
80674,22,"caramel candies, such as kraft,cut into quarters",NA
80674,1,cup   coarsely chopped pecans,NA
458964,1 1⁄2,cups    all-purpose flour,NA
458964,1,cup    cocoa,NA
458964,1,teaspoon    salt,NA
458964,1,teaspoon    baking soda,NA
458964,1,cup    unsalted butter,NA
458964,3⁄4,cup    granulated sugar,NA
458964,1 1⁄4,cups   firmly packed dark brown sugar,NA
458964,2,large    eggs,NA
458964,2,teaspoons    pure vanilla extract,NA
458964,1 1⁄2,cups   chopped bittersweet chocolate,NA
458964,1 1⁄2,cups    dried tart cherries,NA
273640,1⁄2,"cup    unsalted butter, softened",NA
273640,1,cup    brown sugar,NA
273640,1,large    egg,NA
273640,2,teaspoons    vanilla extract,NA
273640,1⁄4,teaspoon    almond extract,NA
273640,1,cup    whole wheat pastry flour,NA
273640,2,tablespoons    whole wheat pastry flour,NA
273640,1⁄2,teaspoon    baking soda,NA
273640,1⁄4,teaspoon    salt,NA
273640,1⁄2,cup    buckwheat groats (Kasha),NA
273640,6,"ounces    semisweet chocolate, chopped into 1/2 inch chucks",NA
271247,1,"cup    unsalted butter, softened",NA
271247,1,"cup    light brown sugar, firmly packed",NA
271247,1⁄2,cup    white sugar,NA
271247,1 1⁄2,teaspoons    pure vanilla extract,NA
271247,2,large    eggs,NA
271247,2,cups    all-purpose flour,NA
271247,3⁄4,teaspoon    baking soda,NA
271247,1⁄4,teaspoon    salt,NA
271247,3,"cups    chocolate chips, can use coarsely chopped semisweet chocolate",NA
211349,1,cup    all-purpose flour,NA
211349,1,cup    whole wheat flour,NA
211349,1⁄2,cup    quick-cooking oats,NA
211349,1,teaspoon    baking soda,NA
211349,1⁄2,teaspoon    salt,NA
211349,1,cup    Splenda granular,NA
211349,1⁄2,cup    light brown sugar,NA
211349,1⁄3,cup    Smart Balance light butter spread,NA
211349,2,egg whites,NA
211349,2,tablespoons    skim milk,NA
211349,1,teaspoon    vanilla extract,NA
211349,6,ounces    semisweet chocolate chunks,NA
201436,3⁄4,cup    semisweet chocolate chunk,NA
201436,1⁄4,cup    butter,NA
201436,3⁄4,cup    brown sugar,NA
201436,2,eggs,NA
201436,1⁄2,cup    flour,NA
201436,1⁄4,teaspoon    baking powder,NA
201436,3⁄4,cup    chocolate chips,NA
201436,1,"cup    pecans, chopped",NA
280851,2 1⁄2,cups    all-purpose flour,NA
280851,1,teaspoon    baking soda,NA
280851,1⁄2,teaspoon    baking powder,NA
280851,1,teaspoon    salt,NA
280851,1,cup    unsalted butter,NA
280851,1,cup    granulated sugar,NA
280851,1⁄2,cup   packed light brown sugar,NA
280851,2,large    eggs,NA
280851,9,ounces   fine quality bittersweet chocolate (or fine quality white chocolate) or 9   ounces    semisweet chocolate (or fine quality white chocolate),NA
280851,1⁄4,cup   chopped apricot,NA
280851,1,cup   coarsely chopped pecans,NA
238317,1,"cup    unsalted butter, softened",NA
238317,1,"cup    powdered sugar, plus more for dusting",NA
238317,1⁄3,cup    unsweetened cocoa powder,NA
238317,1,teaspoon    vanilla extract,NA
238317,1,pinch    salt,NA
238317,1 1⁄2,cups    all-purpose flour,NA
238317,3⁄4,"cup   toasted pine nuts, chopped",NA
238317,1⁄2,cup    semisweet chocolate chunks or 1/2  cup    chips,NA
76580,2 1⁄2,cups    all-purpose flour,NA
76580,1⁄2,cup    unsweetened cocoa powder,NA
76580,1,teaspoon    baking soda,NA
76580,1,teaspoon    salt,NA
76580,1 1⁄2,"cups    unsalted butter, softened",NA
76580,1,cup    sugar,NA
76580,1,cup   firmly packed light brown sugar,NA
76580,2,"large    eggs, room temp",NA
76580,2,"ounces    semisweet chocolate, melted",NA
76580,2,tablespoons    milk,NA
76580,2,teaspoons    vanilla extract,NA
76580,1 1⁄2 - 2,cups    semisweet chocolate chunks,NA
76580,1,"cup   coarsely chopped macadamia nuts, unsalted",NA
76580,1,cup   shredded sweetened coconut,NA
53677,1,cup    shortening,NA
53677,1 1⁄4,cups   firmly packed brown sugar,NA
53677,1⁄2,cup    white sugar,NA
53677,2,large    eggs,NA
53677,2,tablespoons    milk,NA
53677,2,teaspoons    pure vanilla extract,NA
53677,1 3⁄4,cups    flour,NA
53677,1,teaspoon    baking soda,NA
53677,1⁄2,teaspoon    salt,NA
53677,2 1⁄2,cups    old fashioned oats,NA
53677,1,(12   ounce) package   semisweet chocolate chunks,NA
53677,1,"cup    nuts, of your choice",NA
207873,1,(18 1/4  ounce) package   white cake mix,NA
207873,1,(3 1/2  ounce) package   instant butterscotch pudding mix,NA
207873,2⁄3,cup    rolled oats,NA
207873,1⁄2,cup    vegetable oil,NA
207873,1⁄2,cup    sour cream,NA
207873,1⁄4,cup    water,NA
207873,2,teaspoons    vanilla extract,NA
207873,1,cup    semi-sweet chocolate chips,NA
107327,3⁄4,cup    brown sugar,NA
107327,3⁄4,cup    butter or 3/4  cup    margarine,NA
107327,2,eggs,NA
107327,1,teaspoon    vanilla extract,NA
107327,2 1⁄2,cups    flour,NA
107327,1,teaspoon    baking soda,NA
107327,6,ounces    semisweet chocolate chunks,NA
107327,5,ounces   hershey vanilla chips,NA
107327,1⁄4,cup   chopped walnuts,NA
22851,1⁄2,"lb    bittersweet chocolate, chopped",NA
22851,6,tablespoons    unsalted butter,NA
22851,1⁄3,cup    flour,NA
22851,2,tablespoons    unsweetened cocoa powder,NA
22851,1⁄2,teaspoon    baking powder,NA
22851,1⁄2,teaspoon    salt,NA
22851,2,large    eggs,NA
22851,1⁄2,cup    granulated sugar,NA
22851,2,teaspoons    vanilla,NA
22851,1,cup    semi-sweet chocolate chips (I use Ghiradelli),NA
12168,1⁄2,cup    oat bran,NA
12168,1⁄2,"cup    water, at room temperature",NA
12168,1⁄4 - 1⁄2,cup    margarine,NA
12168,1⁄3,cup    sugar,NA
12168,1,tablespoon    sugar substitute,NA
12168,1⁄2,cup    egg white (3 to 4 medium),NA
12168,2,teaspoons    vanilla,NA
12168,2,cups    all-purpose flour,NA
12168,1⁄3,cup    cocoa,NA
12168,1,teaspoon    baking soda,NA
12168,2,tablespoons    dry buttermilk,NA
12168,1⁄2,teaspoon    salt,NA
12168,2⁄3,cup    miniature chocolate chip,NA
391382,1⁄2,cup   softened butter,NA
391382,1⁄2,cup    peanut butter,NA
391382,1⁄2,cup    sugar,NA
391382,1⁄4,cup   packed brown sugar,NA
391382,1,egg,NA
391382,1 1⁄2,teaspoons    vanilla extract,NA
391382,1 1⁄4,cups    flour,NA
391382,1⁄2,teaspoon    salt,NA
391382,1⁄4,teaspoon    baking soda,NA
391382,1⁄4,teaspoon    baking powder,NA
391382,1⁄3,cup   baker's cocoa,NA
391382,1,"(12   ounce) package   chocolate chips, dark  or  (12   ounce) package   milk",NA
321663,1 1⁄4,cups    all-purpose flour,NA
321663,3⁄4,teaspoon    baking powder,NA
321663,1⁄2,teaspoon    baking soda,NA
321663,1⁄2,teaspoon    table salt,NA
321663,1 1⁄4,cups    old fashioned oats,NA
321663,1,"cup   toasted pecans, chopped",NA
321663,1,"cup    dried tart cherry, chopped coarse  (I used cranraisins)",NA
321663,4,"ounces    bittersweet chocolate, chopped into the size of chocolate chips  (I used semi sweet chocolate chips)",NA
321663,12,"tablespoons    unsalted butter, softened, but still cool",NA
321663,1 1⁄2,cups   packed brown sugar,NA
321663,1,large    egg,NA
321663,1,teaspoon    vanilla extract,NA
15668,1,cup    sugar,NA
15668,2⁄3,"cup    butter or 2/3  cup    margarine, softened",NA
15668,1,tablespoon   grated orange rind,NA
15668,1,egg,NA
15668,1 1⁄2,cups    all-purpose flour,NA
15668,1⁄3,cup    baking cocoa,NA
15668,1⁄4,teaspoon    salt,NA
15668,1⁄4,teaspoon    baking powder,NA
15668,1⁄4,teaspoon    baking soda,NA
15668,1,cup   chopped pecans,NA
15668,1,(6   ounce) package   semisweet chocolate morsels,NA
15668,1⁄3,cup    sugar,NA
15668,1,teaspoon   grated orange rind,NA
439313,255,"g    butter, softened",NA
439313,1,cup    white sugar,NA
439313,1,"cup    brown sugar, packed",NA
439313,2,eggs,NA
439313,2,teaspoons    vanilla essence,NA
439313,3,cups    flour,NA
439313,1,teaspoon    baking soda,NA
439313,1,teaspoon    salt,NA
439313,2,cups    chocolate chips,NA
129501,1,cup   butter flavoured shortening,NA
129501,3⁄4,cup    brown sugar,NA
129501,3⁄4,cup    white sugar,NA
129501,2,eggs,NA
129501,1,tablespoon    vanilla,NA
129501,1 1⁄2,tablespoons    Kahlua,NA
129501,2 1⁄4,cups    flour,NA
129501,1,teaspoon    baking soda,NA
129501,1,teaspoon    salt,NA
129501,1 3⁄4,cups    milk chocolate chips,NA
129501,1,cup   skor toffee pieces,NA
386469,1 1⁄2,cups   whole what flour,NA
386469,1,teaspoon    baking soda,NA
386469,1⁄2,teaspoon    ground cinnamon,NA
